Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,12,0.037082818294190356,12.5,0.03683559950556242,6,0.014833127317676144,[]
C2,33,0.13374536464771322,16.393939393939394,0.023733003708281828,1,0.0407911001236094,[]
C3,46,0.1631644004944376,14.347826086956522,0.1107540173053152,1,0.04375772558714462,[1]
C4,39,0.1142150803461063,11.846153846153847,0.09789864029666255,1,0.031396786155747834,[]
C5,53,0.20024721878862795,15.283018867924529,0.040543881334981456,3,0.0622991347342398,[]
C6,53,0.2971569839307787,22.67924528301887,0.0899876390605686,3,0.11446229913473424,"[2, 3, 4]"
C7,29,0.09023485784919653,12.586206896551724,0.0899876390605686,3,0.027441285537700866,[]
C8,31,0.13473423980222496,17.580645161290324,0.00865265760197775,3,0.03584672435105068,[]
C9,16,0.06749072929542645,17.0625,0.0415327564894932,5,0.022249690976514216,[]
C10,18,0.05339925834363412,12.0,0.0511742892459827,5,0.02669962917181706,[]
C11,23,0.07935723114956737,13.956521739130435,0.010877626699629172,5,0.03189122373300371,[5]
C12,23,0.09765142150803462,17.17391304347826,0.037082818294190356,1,0.03312731767614339,[6]
