Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,55,0.09145004697776386,5.3090909090909095,0.08925775133103664,5,0.028186658315064204,[]
C2,158,0.30097087378640774,6.082278481012659,0.1813341684935797,1,0.111807077983088,[]
C3,157,0.3504541183839649,7.127388535031847,0.28813028499843407,1,0.11838396492326965,[]
C4,172,0.31882242405261507,5.9186046511627906,0.28217976824303165,1,0.10648293141246477,[]
C5,212,0.4478546821171312,6.745283018867925,0.272471030378954,1,0.12026307547760727,[1]
C6,187,0.5145631067961165,8.786096256684491,0.2358283745693705,2,0.17694957720012527,"[2, 3, 4]"
C7,127,0.23989978077043533,6.031496062992126,0.2380206702160977,2,0.0829940494832446,[]
C8,153,0.3488881929220169,7.281045751633987,0.11744440964610084,2,0.09614782336360789,[5]
C9,95,0.18947698089570936,6.368421052631579,0.10303789539617914,5,0.062323833385530845,[6]
C10,62,0.11305981835264642,5.82258064516129,0.10742248668963357,5,0.0413404321954275,[]
C11,78,0.15721891637958033,6.435897435897436,0.08800501096147824,5,0.05167554024428437,[]
C12,91,0.1794550579392421,6.2967032967032965,0.08957093642342624,5,0.05292828061384278,[]
