Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,385,0.3232583065380493,3.916883116883117,0.2964630225080386,1,0.0797427652733119,[]
C2,447,0.5468381564844588,5.706935123042506,0.3939978563772776,5,0.11661307609860665,[1]
C3,445,0.5509110396570204,5.775280898876405,0.44587352625937837,5,0.1354769560557342,[2]
C4,471,0.4870310825294748,4.823779193205945,0.43708467309753485,5,0.11682743837084673,[]
C5,489,0.6139335476956056,5.856850715746421,0.46730975348338694,5,0.1607717041800643,[5]
C6,457,0.607288317256163,6.199124726477024,0.3412647374062165,5,0.15712754555198286,"[3, 4, 6]"
C7,500,0.3785637727759914,3.532,0.3742765273311897,5,0.1127545551982851,[]
C8,537,0.43515541264737406,3.7802607076350094,0.0977491961414791,5,0.1337620578778135,[]
C9,118,0.12368703108252947,4.889830508474576,0.08060021436227224,5,0.03987138263665595,[]
C10,90,0.08445873526259379,4.377777777777778,0.08338692390139335,5,0.029581993569131833,[]
C11,140,0.13419078242229368,4.4714285714285715,0.10332261521972133,5,0.04372990353697749,[]
C12,406,0.37513397642015006,4.310344827586207,0.3187566988210075,5,0.09153269024651661,[]
