Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1175,0.6656236030397854,2.5344680851063828,0.6222619579794367,1,0.18931604827894502,[5]
C2,628,0.6249441215914171,4.452229299363057,0.5091640590075994,1,0.17635225748770675,[]
C3,842,0.751452838623156,3.992874109263658,0.7114438980777827,2,0.19535091640590077,[1]
C4,963,0.7299955297273134,3.391484942886812,0.6926687527939205,2,0.18797496647295486,[]
C5,719,0.7599463567277603,4.728789986091794,0.5889584264640143,2,0.19736253911488602,[]
C6,565,0.7259722843093429,5.748672566371681,0.7217255252570407,2,0.1850692892266428,[]
C7,1311,0.7802860974519445,2.6628527841342486,0.7749217702279839,3,0.19959767545820295,"[2, 4, 6]"
C8,1261,0.7787215020116227,2.7628865979381443,0.06839517210549843,3,0.20026821636119804,[3]
C9,128,0.09611086276262852,3.359375,0.07912382655341976,4,0.02011622708985248,[]
C10,142,0.08068842199374161,2.5422535211267605,0.07934734018775146,1,0.016987036209208762,[]
C11,129,0.09521680822530175,3.302325581395349,0.06504246759052303,1,0.020339740724184176,[]
C12,1125,0.6636119803308002,2.639111111111111,0.6600357621814931,1,0.18931604827894502,[]
