Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,985,0.689280868385346,2.5786802030456855,0.6493894165535956,1,0.2141112618724559,"[1, 2]"
C2,571,0.6523744911804613,4.21015761821366,0.4800542740841248,1,0.20515603799185889,[]
C3,632,0.6933514246947082,4.042721518987341,0.656987788331072,1,0.191044776119403,[]
C4,727,0.6757123473541384,3.4250343878954608,0.6447761194029851,2,0.1926729986431479,[]
C5,563,0.7044776119402985,4.61101243339254,0.544640434192673,2,0.19077340569877882,[]
C6,516,0.7164179104477612,5.116279069767442,0.7153324287652646,1,0.17639077340569878,[]
C7,1079,0.7690637720488467,2.6265060240963853,0.760651289009498,1,0.18616010854816825,"[3, 4, 5, 6]"
C8,1000,0.7630936227951153,2.812,0.10719131614654002,1,0.1842605156037992,[]
C9,154,0.15223880597014924,3.642857142857143,0.13459972862957936,1,0.04993215739484396,[]
C10,176,0.1378561736770692,2.8863636363636362,0.13351424694708278,1,0.04396200814111262,[]
C11,151,0.15359565807327002,3.748344370860927,0.11153324287652645,1,0.0485753052917232,[]
C12,903,0.6835820895522388,2.7895902547065337,0.6800542740841248,1,0.21085481682496607,[]
