Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,34,0.10100682039623254,9.147058823529411,0.10068203962325431,6,0.05488795063332251,[]
C2,94,0.3559597271841507,11.659574468085106,0.12958752841831764,4,0.12893796687236114,"[1, 4]"
C3,104,0.449821370574862,13.317307692307692,0.3150373497888925,4,0.12828840532640468,"[2, 3]"
C4,109,0.361805781097759,10.220183486238533,0.33679766157843455,3,0.0974342318934719,[]
C5,104,0.4114972393634297,12.182692307692308,0.070477427736278,4,0.09775901266645015,"[5, 6]"
C6,57,0.17570639818122766,9.491228070175438,0.02111075024358558,5,0.06008444300097434,[]
C7,9,0.021760311789542058,7.444444444444445,0.021760311789542058,5,0.012341669373173108,[]
C8,15,0.043845404352062356,9.0,0.01071776550828191,5,0.02273465410847678,[]
C9,9,0.025657681065280935,8.777777777777779,0.012341669373173108,6,0.012991230919129588,[]
C10,6,0.013316011692107827,6.833333333333333,0.013316011692107827,6,0.008769080870412472,[]
C11,13,0.03182851575186749,7.538461538461538,0.013640792465086067,5,0.01071776550828191,[]
C12,37,0.14063007469957778,11.702702702702704,0.10068203962325431,6,0.06982786619032154,[]
