Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,25,0.07829759584145549,9.64,0.07797270955165692,6,0.029239766081871343,[]
C2,56,0.2433398310591293,13.375,0.0627030539311241,4,0.10948667966211825,"[1, 2, 4]"
C3,67,0.3541260558804418,16.26865671641791,0.24723846653671214,5,0.1166341780376868,[]
C4,72,0.2807017543859649,12.0,0.260233918128655,5,0.11273554256010396,[]
C5,82,0.37069525666016895,13.914634146341463,0.058154645873944116,5,0.16211825860948667,"[3, 5, 6]"
C6,43,0.1738141650422352,12.44186046511628,0.02696556205328135,5,0.08512020792722547,[]
C7,9,0.02761533463287849,9.444444444444445,0.02696556205328135,4,0.01364522417153996,[]
C8,21,0.06660168940870695,9.761904761904763,0.008771929824561403,5,0.03443794671864847,[]
C9,9,0.028265107212475632,9.666666666666666,0.011371020142949967,5,0.01916829109811566,[]
C10,5,0.012020792722547108,7.4,0.012020792722547108,5,0.007147498375568551,[]
C11,8,0.025341130604288498,9.75,0.007797270955165692,5,0.010396361273554255,[]
C12,28,0.1595191682910981,17.535714285714285,0.07667316439246263,6,0.06205328135152696,[]
