Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,34,0.07491120439134646,6.823529411764706,0.0736196319018405,5,0.04036164029706167,"[1, 2]"
C2,95,0.294478527607362,9.6,0.11559573781078462,4,0.17436228608330642,[4]
C3,136,0.4556021956732322,10.375,0.3700355182434614,4,0.16306102680012916,[6]
C4,132,0.39102357119793346,9.174242424242424,0.3516306102680013,6,0.14820794317081046,[]
C5,116,0.4539877300613497,12.120689655172415,0.16758153051340005,6,0.146593477558928,"[3, 5]"
C6,124,0.3028737487891508,7.564516129032258,0.048433968356474004,5,0.1117210203422667,[]
C7,26,0.050048433968356475,5.961538461538462,0.049079754601226995,5,0.020665159832095575,[]
C8,50,0.10784630287374879,6.68,0.03745560219567323,5,0.039070067807555696,[]
C9,35,0.09363900548918308,8.285714285714286,0.05973522763965128,6,0.048111075234097515,[]
C10,29,0.0681304488214401,7.275862068965517,0.06393283823054569,6,0.046496609622215045,[]
C11,43,0.10849208911850178,7.813953488372093,0.044559250887956085,6,0.046496609622215045,[]
C12,56,0.15240555376170487,8.428571428571429,0.0736196319018405,5,0.0736196319018405,[]
