Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,28,0.1194340407823554,10.25,0.11901789429879317,3,0.066167290886392,"[4, 6]"
C2,64,0.30087390761548066,11.296875,0.09696213066999584,1,0.14190595089471494,"[3, 5]"
C3,76,0.36995422388680815,11.697368421052632,0.25218476903870163,1,0.18934665002080733,[1]
C4,68,0.2671660424469413,9.441176470588236,0.2247191011235955,2,0.14024136496046608,[]
C5,53,0.31627132750728254,14.339622641509434,0.07657095297544736,2,0.15771951727007907,[2]
C6,52,0.24719101123595505,11.423076923076923,0.05659592176446109,2,0.1502288805659592,[]
C7,17,0.05659592176446109,8.0,0.055763628797336665,2,0.037037037037037035,[]
C8,27,0.10278818143986683,9.148148148148149,0.01706200582605077,2,0.059508947149396585,[]
C9,10,0.03537245110278818,8.5,0.013316687473990845,2,0.020807324178110695,[]
C10,5,0.014148980441115273,6.8,0.012484394506866416,2,0.010819808572617561,[]
C11,8,0.02746566791510612,8.25,0.00749063670411985,1,0.014148980441115273,[]
C12,32,0.1647940074906367,12.375,0.11735330836454431,3,0.07573866000832292,[]
