Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,56,0.11056631527335131,8.053571428571429,0.10958568276538368,6,0.03726403530277029,[]
C2,124,0.35719539102721254,11.75,0.13679823486148565,1,0.13164991419465555,[1]
C3,149,0.3503309634714391,9.590604026845638,0.2537386614366266,1,0.08678597695513607,[]
C4,151,0.27923510664378526,7.543046357615894,0.24736455013483696,3,0.05712184358911498,[]
C5,174,0.40303996077469967,9.448275862068966,0.1730816376562883,3,0.07550870311350821,"[3, 4, 5]"
C6,130,0.4000980632507968,12.553846153846154,0.06177984800196126,3,0.07183133120862957,"[2, 6]"
C7,44,0.06374111301789655,5.909090909090909,0.062515322382937,1,0.016425594508457955,[]
C8,59,0.09316008825692572,6.440677966101695,0.010296641333660211,1,0.024515812699190977,[]
C9,20,0.03162539838195636,6.45,0.018386859524393232,1,0.01054179946065212,[]
C10,14,0.018877175778377053,5.5,0.017161068889433684,1,0.008825692571708753,[]
C11,24,0.041922039715616574,7.125,0.019367492032360874,1,0.015199803873498407,[]
C12,68,0.14832066683010542,8.897058823529411,0.10885020838440794,1,0.04388330473155185,[]
