Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,31,0.08134980415787887,8.709677419354838,0.08074721301596867,5,0.0391684242241639,[]
C2,92,0.3064175956613438,11.054347826086957,0.12262729737872853,4,0.11117806568243446,"[4, 5]"
C3,114,0.42573064175956615,12.394736842105264,0.2768906297077433,4,0.10093401626996083,"[1, 3, 6]"
C4,102,0.3037059355227478,9.882352941176471,0.2705634227176861,3,0.0864718288641157,[]
C5,94,0.3594456161494426,12.691489361702128,0.0819523952997891,3,0.07954203073214823,[2]
C6,71,0.2250677915034649,10.52112676056338,0.05363061163000904,4,0.05815004519433564,[]
C7,24,0.055137089484784574,7.625,0.055137089484784574,6,0.024103645676408558,[]
C8,32,0.0867731244350708,9.0,0.012051822838204279,6,0.031937330521241335,[]
C9,12,0.03434769508888219,9.5,0.014763482976800241,5,0.014160891834890027,[]
C10,8,0.018379029828261523,7.625,0.017475143115396205,5,0.008737571557698103,[]
C11,13,0.03796324194034348,9.692307692307692,0.015064778547755347,5,0.014763482976800241,[]
C12,38,0.1428141006327207,12.473684210526315,0.08074721301596867,5,0.05031636034950286,[]
