Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,48,0.1432,7.458333333333333,0.1416,6,0.06,[]
C2,102,0.3868,9.480392156862745,0.1548,1,0.1236,[]
C3,110,0.41,9.318181818181818,0.2928,1,0.1252,"[1, 3, 4]"
C4,96,0.3168,8.25,0.2816,4,0.072,[]
C5,89,0.3736,10.49438202247191,0.1312,4,0.0808,[]
C6,82,0.296,9.024390243902438,0.0672,5,0.0868,"[2, 5]"
C7,27,0.0676,6.2592592592592595,0.0668,5,0.026,[]
C8,39,0.1136,7.282051282051282,0.0244,5,0.0428,[]
C9,29,0.0744,6.413793103448276,0.0448,5,0.0272,[]
C10,18,0.0452,6.277777777777778,0.0424,5,0.0192,[]
C11,31,0.0848,6.838709677419355,0.0388,5,0.0304,[]
C12,53,0.2176,10.264150943396226,0.142,6,0.0836,[6]
