Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,36,0.08548168249660787,8.75,0.08493894165535956,1,0.03880597014925373,[]
C2,63,0.24776119402985075,14.492063492063492,0.06729986431478968,1,0.11044776119402985,[1]
C3,94,0.28222523744911804,11.063829787234043,0.1853459972862958,2,0.09769335142469471,[2]
C4,78,0.19592944369063772,9.256410256410257,0.16797829036635006,2,0.056716417910447764,[]
C5,83,0.3063772048846676,13.602409638554217,0.11099050203527816,2,0.08168249660786975,"[3, 6]"
C6,91,0.3704206241519674,15.0,0.06024423337856174,5,0.08819538670284939,"[4, 5]"
C7,26,0.06024423337856174,8.538461538461538,0.05915875169606513,1,0.018995929443690638,[]
C8,33,0.0966078697421981,10.787878787878787,0.013297150610583446,5,0.031207598371777476,[]
C9,18,0.043147896879240165,8.833333333333334,0.029579375848032566,1,0.016282225237449117,[]
C10,16,0.030936227951153323,7.125,0.029308005427408412,1,0.010854816824966078,[]
C11,20,0.04667571234735414,8.6,0.01519674355495251,1,0.017639077340569877,[]
C12,41,0.12265943012211669,11.024390243902438,0.08493894165535956,1,0.04993215739484396,[]
