Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,7,0.0236318407960199,13.571428571428571,0.023383084577114428,4,0.009950248756218905,[]
C2,23,0.1455223880597015,25.434782608695652,0.02263681592039801,1,0.06218905472636816,[1]
C3,44,0.1664179104477612,15.204545454545455,0.09427860696517414,1,0.0527363184079602,[]
C4,30,0.09651741293532339,12.933333333333334,0.07189054726368159,1,0.03582089552238806,[]
C5,38,0.21492537313432836,22.736842105263158,0.03407960199004975,3,0.050746268656716415,[]
C6,40,0.2917910447761194,29.325,0.050746268656716415,3,0.07064676616915423,"[2, 3, 4, 5, 6]"
C7,16,0.050746268656716415,12.75,0.05049751243781095,4,0.019154228855721392,[]
C8,29,0.11641791044776119,16.137931034482758,0.006218905472636816,5,0.044278606965174126,[]
C9,11,0.035323383084577116,12.909090909090908,0.02064676616915423,6,0.014676616915422885,[]
C10,6,0.021144278606965175,14.166666666666666,0.019154228855721392,6,0.010447761194029851,[]
C11,6,0.029601990049751243,19.833333333333332,0.002736318407960199,5,0.012437810945273632,[]
C12,15,0.05646766169154229,15.133333333333333,0.023383084577114428,6,0.016417910447761194,[]
