Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,267,0.3970260223048327,4.0,0.3724907063197026,4,0.09330855018587361,[]
C2,355,0.7137546468401487,5.408450704225352,0.5137546468401487,4,0.14981412639405203,"[1, 4, 5, 6]"
C3,253,0.6364312267657992,6.766798418972332,0.5089219330855018,4,0.14200743494423793,[]
C4,238,0.5423791821561338,6.130252100840337,0.5118959107806691,3,0.13977695167286244,[]
C5,215,0.5736059479553903,7.176744186046512,0.44721189591078064,3,0.15055762081784388,"[2, 3]"
C6,323,0.5605947955390335,4.6687306501547985,0.21561338289962825,3,0.14535315985130112,[]
C7,176,0.23940520446096655,3.659090909090909,0.23531598513011154,4,0.06505576208178439,[]
C8,191,0.2855018587360595,4.020942408376963,0.08736059479553904,4,0.06988847583643122,[]
C9,78,0.12825278810408922,4.423076923076923,0.08252788104089219,6,0.040520446096654276,[]
C10,58,0.08736059479553904,4.051724137931035,0.08178438661710037,6,0.036431226765799254,[]
C11,103,0.16319702602230482,4.262135922330097,0.12379182156133829,6,0.058736059479553904,[]
C12,252,0.4412639405204461,4.7103174603174605,0.38847583643122674,6,0.10631970260223049,[]
