Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,10,0.0564404432132964,16.3,0.0564404432132964,6,0.035318559556786706,"[1, 2]"
C2,36,0.2219529085872576,17.805555555555557,0.04224376731301939,4,0.11842105263157894,[4]
C3,42,0.28566481994459836,19.642857142857142,0.15581717451523547,6,0.11772853185595568,[3]
C4,29,0.16447368421052633,16.379310344827587,0.14993074792243768,6,0.1139196675900277,[]
C5,39,0.28185595567867033,20.871794871794872,0.03462603878116344,6,0.13504155124653738,"[5, 6]"
C6,24,0.13573407202216067,16.333333333333332,0.006232686980609419,5,0.07340720221606649,[]
C7,2,0.006232686980609419,9.0,0.006232686980609419,4,0.006232686980609419,[]
C8,10,0.037742382271468145,10.9,0.004501385041551247,5,0.017659279778393353,[]
C9,3,0.012465373961218837,12.0,0.003808864265927978,6,0.009002770083102494,[]
C10,1,0.003808864265927978,11.0,0.003808864265927978,6,0.003808864265927978,[]
C11,4,0.015581717451523546,11.25,0.006578947368421052,6,0.00865650969529086,[]
C12,14,0.10837950138504156,22.357142857142858,0.05609418282548476,6,0.05228531855955679,[]
