Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,21,0.10195588847274241,11.666666666666666,0.10195588847274241,3,0.06117353308364544,"[4, 6]"
C2,49,0.2634207240948814,12.918367346938776,0.0715771951727008,1,0.1169371618809821,"[3, 5]"
C3,56,0.3200166458593425,13.732142857142858,0.2034956304619226,1,0.17186849771119433,[1]
C4,45,0.20973782771535582,11.2,0.17852684144818975,2,0.10278818143986683,[]
C5,37,0.27632126508531,17.945945945945947,0.03870162297128589,2,0.1527257594673325,[2]
C6,33,0.19975031210986266,14.545454545454545,0.04161464835622139,2,0.1227632126508531,[]
C7,11,0.04161464835622139,9.090909090909092,0.04078235538909696,2,0.027049521431543905,[]
C8,17,0.077819392426134,11.0,0.010403662089055347,2,0.04452767374115689,[]
C9,6,0.025384935497295046,10.166666666666666,0.008322929671244279,2,0.018310445276737412,[]
C10,3,0.009155222638368706,7.333333333333333,0.00749063670411985,2,0.009155222638368706,[]
C11,6,0.02247191011235955,9.0,0.0024968789013732834,2,0.012068248023304202,[]
C12,21,0.1373283395755306,15.714285714285714,0.09987515605493133,3,0.06824802330420308,[]
