Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,87,0.12039800995024875,5.563218390804598,0.1181592039800995,1,0.04154228855721393,[]
C2,186,0.33557213930348256,7.252688172043011,0.21218905472636815,1,0.10298507462686567,[]
C3,220,0.3937810945273632,7.195454545454545,0.3009950248756219,1,0.10771144278606966,[1]
C4,196,0.3206467661691542,6.576530612244898,0.27935323383084576,1,0.07164179104477612,[]
C5,249,0.4666666666666667,7.534136546184739,0.3338308457711443,3,0.10920398009950248,[]
C6,259,0.5654228855721393,8.776061776061775,0.23880597014925373,4,0.12835820895522387,"[2, 3, 4, 5, 6]"
C7,159,0.24228855721393036,6.1257861635220126,0.2390547263681592,4,0.06517412935323383,[]
C8,183,0.3208955223880597,7.049180327868853,0.0945273631840796,5,0.07860696517412935,[]
C9,97,0.14676616915422885,6.082474226804123,0.08557213930348259,5,0.06218905472636816,[]
C10,56,0.08930348258706468,6.410714285714286,0.08557213930348259,5,0.03955223880597015,[]
C11,83,0.13084577114427862,6.337349397590361,0.08507462686567165,5,0.05049751243781095,[]
C12,131,0.19701492537313434,6.0458015267175576,0.1181592039800995,5,0.055970149253731345,[]
