Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,43,0.11721159777914868,8.837209302325581,0.11536088834053054,6,0.06107341147439852,[]
C2,116,0.33466995681677975,9.35344827586207,0.13479333744602098,1,0.0919185687847008,[6]
C3,151,0.4808760024676126,10.324503311258278,0.38556446637877856,3,0.12800740283775447,"[1, 3]"
C4,157,0.4123997532387415,8.51592356687898,0.3608883405305367,3,0.12492288710672425,[]
C5,128,0.4663787785317705,11.8125,0.175817396668723,3,0.12769895126465144,"[2, 4]"
C6,141,0.34114743985194323,7.843971631205674,0.051511412708204814,3,0.09130166563849476,[5]
C7,27,0.05305367057371992,6.37037037037037,0.05120296113510179,4,0.01881554595928439,[]
C8,40,0.0863664404688464,7.0,0.020974706971005553,4,0.03146206045650833,[]
C9,30,0.06292412091301666,6.8,0.03146206045650833,5,0.026835286859962986,[]
C10,16,0.032078963602714373,6.5,0.032078963602714373,5,0.0175817396668723,[]
C11,31,0.061690314620604564,6.451612903225806,0.027452190006169032,5,0.027452190006169032,[]
C12,52,0.16008636644046884,9.98076923076923,0.11505243676742752,6,0.0703269586674892,[]
