Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,8,0.042801556420233464,16.5,0.042801556420233464,6,0.02172503242542153,[]
C2,21,0.12710765239948119,18.666666666666668,0.022697795071335927,4,0.0327496757457847,[]
C3,46,0.2493514915693904,16.717391304347824,0.12062256809338522,1,0.0648508430609598,"[1, 4]"
C4,29,0.12872892347600517,13.689655172413794,0.10570687418936446,3,0.052204928664072635,[]
C5,34,0.2623216601815824,23.794117647058822,0.0304798962386511,3,0.06712062256809338,"[2, 3, 5]"
C6,26,0.1504539559014267,17.846153846153847,0.006809338521400778,4,0.05869001297016861,[]
C7,2,0.006809338521400778,10.5,0.006809338521400778,4,0.0035667963683527885,[]
C8,8,0.0324254215304799,12.5,0.00324254215304799,5,0.014591439688715954,[]
C9,4,0.017833981841763942,13.75,0.01297016861219196,5,0.009727626459143969,[]
C10,4,0.013942931258106356,10.75,0.013942931258106356,5,0.007133592736705577,[]
C11,5,0.023022049286640728,14.2,0.005836575875486381,5,0.011673151750972763,[]
C12,12,0.08236057068741894,21.166666666666668,0.04182879377431906,6,0.04085603112840467,[6]
