Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,6,0.020137931034482758,12.166666666666666,0.020137931034482758,1,0.0074482758620689656,[]
C2,25,0.15144827586206897,21.96,0.02620689655172414,1,0.049379310344827586,[1]
C3,26,0.1299310344827586,18.115384615384617,0.02510344827586207,4,0.03779310344827586,[]
C4,9,0.030620689655172412,12.333333333333334,0.02813793103448276,4,0.01820689655172414,[]
C5,22,0.11337931034482758,18.681818181818183,0.016551724137931035,4,0.02703448275862069,[]
C6,38,0.37875862068965516,36.13157894736842,0.04855172413793103,5,0.08441379310344828,"[2, 3, 4, 5, 6]"
C7,14,0.04855172413793103,12.571428571428571,0.04855172413793103,2,0.025379310344827585,[]
C8,26,0.09324137931034483,13.0,0.004137931034482759,2,0.029517241379310343,[]
C9,8,0.035586206896551724,16.125,0.009379310344827587,5,0.022620689655172412,[]
C10,3,0.01186206896551724,14.333333333333334,0.01186206896551724,5,0.01186206896551724,[]
C11,7,0.02510344827586207,13.0,0.006620689655172414,5,0.013793103448275862,[]
C12,15,0.07172413793103448,17.333333333333332,0.020137931034482758,4,0.023172413793103447,[]
