Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,82,0.16720257234726688,6.341463414634147,0.16270096463022507,6,0.05337620578778135,[]
C2,269,0.5482315112540193,6.338289962825279,0.37041800643086814,1,0.13536977491961416,"[1, 6]"
C3,196,0.569774919614148,9.040816326530612,0.4646302250803859,5,0.14340836012861735,[]
C4,192,0.4987138263665595,8.078125,0.46334405144694535,5,0.13794212218649518,[]
C5,191,0.5665594855305466,9.225130890052355,0.37491961414791,5,0.14887459807073955,"[3, 4]"
C6,262,0.4967845659163987,5.896946564885496,0.1,5,0.1720257234726688,"[2, 5]"
C7,65,0.10546623794212219,5.046153846153846,0.10257234726688103,4,0.03504823151125402,[]
C8,77,0.14019292604501607,5.662337662337662,0.047266881028938904,4,0.04340836012861737,[]
C9,48,0.08006430868167203,5.1875,0.036655948553054665,4,0.02508038585209003,[]
C10,23,0.037942122186495175,5.130434782608695,0.036655948553054665,5,0.017041800643086816,[]
C11,52,0.08713826366559485,5.211538461538462,0.05594855305466238,4,0.02572347266881029,[]
C12,89,0.2144694533762058,7.49438202247191,0.16559485530546625,6,0.06495176848874598,[]
