Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,14,0.0657992565055762,12.642857142857142,0.0657992565055762,6,0.04460966542750929,[]
C2,44,0.2594795539033457,15.863636363636363,0.048327137546468404,1,0.07026022304832713,"[1, 5]"
C3,68,0.36617100371747213,14.485294117647058,0.26431226765799254,3,0.12156133828996282,[3]
C4,61,0.2795539033457249,12.327868852459016,0.25799256505576207,3,0.11486988847583643,[]
C5,59,0.341635687732342,15.576271186440678,0.04907063197026022,3,0.11524163568773234,"[2, 4]"
C6,40,0.15724907063197027,10.575,0.03382899628252788,4,0.04498141263940521,[]
C7,10,0.03382899628252788,9.1,0.03271375464684015,6,0.012267657992565056,[]
C8,16,0.06468401486988848,10.875,0.012267657992565056,6,0.026394052044609664,[]
C9,11,0.0379182156133829,9.272727272727273,0.020074349442379184,6,0.02899628252788104,[]
C10,7,0.021561338289962824,8.285714285714286,0.021561338289962824,6,0.01895910780669145,[]
C11,13,0.04386617100371747,9.076923076923077,0.01895910780669145,6,0.027137546468401486,[]
C12,31,0.15055762081784388,13.064516129032258,0.0654275092936803,6,0.0795539033457249,[6]
