Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1123,0.7066126171776033,2.483526268922529,0.6602482898403851,4,0.179883455789207,[1]
C2,633,0.6632885736002027,4.135860979462875,0.4836584747909805,4,0.17101596148973905,[]
C3,577,0.6675956422599443,4.566724436741768,0.6409931593615404,4,0.16569546491005827,[]
C4,690,0.6612617177603243,3.782608695652174,0.6397263744616164,4,0.1618951102102863,[]
C5,563,0.6871041297187738,4.817051509769094,0.5340765138079554,4,0.16822903470990624,[]
C6,632,0.7436027362553839,4.643987341772152,0.7413225234355206,4,0.17506967316949582,[]
C7,1185,0.7864200658728148,2.619409282700422,0.777299214593362,4,0.18520395236888776,"[3, 4, 5, 6]"
C8,1074,0.7808462123131492,2.8696461824953445,0.13174562959209526,4,0.18368381048897897,[2]
C9,182,0.1803901697491766,3.912087912087912,0.1575880415505447,4,0.048897897137066125,[]
C10,208,0.1613883962503167,3.0625,0.1578413985305295,4,0.04433747149733975,[]
C11,183,0.181150240689131,3.907103825136612,0.13199898657208006,4,0.05041803901697492,[]
C12,1016,0.7005320496579681,2.7214566929133857,0.6969850519381809,4,0.1778565999493286,[]
