Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1290,0.7112540192926045,2.572093023255814,0.6645230439442658,5,0.17191854233654877,[1]
C2,731,0.6685959271168275,4.266757865937072,0.4930332261521972,5,0.16162915326902466,[]
C3,823,0.7129689174705252,4.041312272174969,0.6790996784565917,5,0.18563772775991425,[2]
C4,966,0.6992497320471597,3.3768115942028984,0.6662379421221865,5,0.18435155412647375,[]
C5,736,0.719828510182208,4.5625,0.5410503751339765,5,0.18885316184351555,[]
C6,675,0.7007502679528403,4.842962962962963,0.6962486602357985,5,0.18713826366559486,[]
C7,1382,0.7566988210075026,2.5542691751085385,0.7487674169346195,5,0.20407288317256164,"[3, 4, 5, 6]"
C8,1281,0.7541264737406217,2.7462919594067134,0.11382636655948553,5,0.20407288317256164,[]
C9,193,0.15584137191854233,3.766839378238342,0.1365487674169346,5,0.049732047159699894,[]
C10,219,0.1397642015005359,2.9771689497716896,0.13804930332261522,5,0.045444801714898175,[]
C11,202,0.1607717041800643,3.712871287128713,0.1189710610932476,5,0.050589496248660236,[]
C12,1183,0.7082529474812433,2.7928994082840237,0.7031082529474812,5,0.17084673097534833,[]
