Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,868,0.8375370919881305,2.6013824884792625,0.7826409495548962,4,0.29673590504451036,"[1, 4, 6]"
C2,460,0.7882047477744807,4.619565217391305,0.5804896142433235,4,0.2737388724035608,[]
C3,352,0.7329376854599406,5.613636363636363,0.7043768545994066,4,0.2704005934718101,[]
C4,449,0.7281157270029673,4.371937639198218,0.7091988130563798,4,0.2741097922848665,[2]
C5,389,0.7295994065281899,5.056555269922879,0.5589762611275965,4,0.2767062314540059,[]
C6,462,0.6728486646884273,3.9264069264069263,0.663946587537092,4,0.23775964391691395,[]
C7,823,0.7099406528189911,2.325637910085055,0.7021513353115727,4,0.25111275964391694,[5]
C8,777,0.7080860534124629,2.456885456885457,0.10237388724035608,4,0.25148367952522255,[3]
C9,120,0.15504451038575667,3.4833333333333334,0.13538575667655786,4,0.06491097922848665,[]
C10,137,0.13835311572700296,2.7226277372262775,0.1346439169139466,4,0.05526706231454006,[]
C11,124,0.16060830860534125,3.4919354838709675,0.11350148367952523,4,0.064540059347181,[]
C12,809,0.8334569732937686,2.7775030902348576,0.8282640949554896,4,0.29636498516320475,[]
