Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,63,0.14712710388856645,8.047619047619047,0.14625652930934416,6,0.05658734764944864,"[1, 2]"
C2,110,0.355194428322693,11.127272727272727,0.13406848520023215,4,0.15002901915264075,[]
C3,145,0.4730121880441091,11.241379310344827,0.3784097504352873,6,0.16424840394660475,"[4, 6]"
C4,148,0.4007544979686593,9.33108108108108,0.3647707486941381,6,0.1535113174695299,[3]
C5,127,0.4625652930934417,12.551181102362206,0.1596053395240859,5,0.15409170052234475,[5]
C6,132,0.2988972721996518,7.803030303030303,0.053395240858966915,5,0.13813116656993615,[]
C7,26,0.054556006964596636,7.230769230769231,0.053395240858966915,5,0.03192106790481718,[]
C8,33,0.08705745792222867,9.090909090909092,0.021474172954149738,5,0.053975623911781775,[]
C9,27,0.05513639001741149,7.037037037037037,0.025246662797446313,5,0.03569355774811375,[]
C10,14,0.027278003482298318,6.714285714285714,0.02640742890307603,5,0.01857225769007545,[]
C11,29,0.05803830528148578,6.896551724137931,0.026987811955890888,5,0.02930934416715032,[]
C12,73,0.18746372605919906,8.849315068493151,0.1453859547301219,5,0.06848520023215322,[]
