Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,9,0.03833658219623132,13.11111111111111,0.03833658219623132,2,0.012020792722547108,[]
C2,28,0.17121507472384664,18.821428571428573,0.03378817413905133,4,0.08187134502923976,"[1, 2]"
C3,39,0.2839506172839506,22.41025641025641,0.1617933723196881,4,0.09519168291098115,"[4, 6]"
C4,34,0.1871345029239766,16.941176470588236,0.17413905133203378,5,0.08219623131903833,[]
C5,46,0.2810266406757635,18.804347826086957,0.03183885640025991,5,0.13905133203378817,"[3, 5]"
C6,24,0.12475633528265107,16.0,0.012345679012345678,5,0.06660168940870695,[]
C7,3,0.012670565302144249,13.0,0.012670565302144249,5,0.008447043534762833,[]
C8,9,0.036387264457439894,12.444444444444445,0.005198180636777128,5,0.022742040285899934,[]
C9,5,0.018193632228719947,11.2,0.0,5,0.011371020142949967,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,2,0.010071474983755685,15.5,0.004223521767381416,6,0.010071474983755685,[]
C12,16,0.12930474333983105,24.875,0.03833658219623132,6,0.057179987004548405,[]
