Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,856,0.8349442379182156,2.6238317757009346,0.7940520446096654,4,0.1788104089219331,"[5, 6]"
C2,471,0.8,4.56900212314225,0.5802973977695167,4,0.16691449814126394,[]
C3,346,0.7055762081784387,5.485549132947977,0.6594795539033457,4,0.16356877323420074,[]
C4,419,0.6769516728624535,4.3460620525059666,0.6591078066914499,4,0.1587360594795539,[2]
C5,360,0.6814126394052045,5.091666666666667,0.5055762081784386,4,0.158364312267658,[]
C6,443,0.649814126394052,3.945823927765237,0.6468401486988847,3,0.14981412639405203,[]
C7,786,0.6929368029739778,2.371501272264631,0.6843866171003717,3,0.15724907063197027,[3]
C8,734,0.6892193308550186,2.525885558583106,0.11152416356877323,3,0.15687732342007435,[]
C9,139,0.17360594795539033,3.3597122302158273,0.1553903345724907,6,0.05910780669144981,[]
C10,154,0.1587360594795539,2.772727272727273,0.1524163568773234,6,0.058736059479553904,[]
C11,129,0.18252788104089218,3.806201550387597,0.13680297397769517,6,0.06468401486988848,[]
C12,772,0.8278810408921933,2.884715025906736,0.8219330855018587,4,0.1795539033457249,"[1, 4]"
