Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.0449938195302843,11.375,0.04449938195302843,6,0.016810877626699628,[]
C2,40,0.14758961681087762,14.925,0.028677379480840544,1,0.04449938195302843,[]
C3,51,0.173053152039555,13.72549019607843,0.1211372064276885,1,0.0477132262051916,[1]
C4,48,0.13201483312731768,11.125,0.11718170580964153,1,0.038566131025957975,[]
C5,65,0.22398022249690977,13.938461538461539,0.0449938195302843,3,0.06427688504326329,[]
C6,58,0.30704573547589614,21.413793103448278,0.103831891223733,3,0.11644004944375773,"[2, 3, 4]"
C7,36,0.10407911001236093,11.694444444444445,0.10333745364647713,2,0.029666254635352288,[]
C8,37,0.14660074165636588,16.027027027027028,0.012608158220024722,2,0.03881334981458591,[]
C9,25,0.08529048207663782,13.8,0.05043263288009889,5,0.023733003708281828,[]
C10,23,0.06328800988875155,11.130434782608695,0.05908529048207664,5,0.028677379480840544,[]
C11,30,0.09320148331273177,12.566666666666666,0.0138442521631644,5,0.03337453646477132,[5]
C12,30,0.11149567367119902,15.033333333333333,0.0449938195302843,1,0.037082818294190356,[6]
