Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.06909315237507711,13.176470588235293,0.06909315237507711,6,0.049352251696483655,[]
C2,28,0.175817396668723,20.357142857142858,0.027452190006169032,6,0.0635410240592227,[6]
C3,62,0.310610734114744,16.241935483870968,0.20481184454040716,3,0.07711289327575571,"[1, 4]"
C4,58,0.22609500308451574,12.637931034482758,0.17797655768044418,3,0.07526218383713756,[]
C5,48,0.3207896360271437,21.666666666666668,0.04040715607649599,3,0.107958050586058,"[2, 3]"
C6,33,0.15175817396668723,14.909090909090908,0.011104256631708822,4,0.04657618753855645,[5]
C7,4,0.011104256631708822,9.0,0.011104256631708822,5,0.008328192473781616,[]
C8,13,0.03979025293028995,9.923076923076923,0.003701418877236274,5,0.018198642813078345,[]
C9,6,0.019432449105490437,10.5,0.008019740900678593,5,0.008019740900678593,[]
C10,3,0.008328192473781616,9.0,0.005860579888957434,5,0.00431832202344232,[]
C11,5,0.015731030228254166,10.2,0.004009870450339297,5,0.008328192473781616,[]
C12,19,0.09438618136952498,16.105263157894736,0.06878470080197409,6,0.05644663787785318,[]
