Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,13,0.04232666839781875,12.538461538461538,0.04206699558556219,6,0.017398078421189303,[]
C2,29,0.14723448454946766,19.551724137931036,0.02311088029083355,6,0.05894572838223838,[6]
C3,41,0.15398597766813815,14.463414634146341,0.07348740586860555,1,0.05712801869644248,[1]
C4,29,0.0846533367956375,11.241379310344827,0.06985198649701377,3,0.02388989872760322,[]
C5,41,0.1752791482731758,16.463414634146343,0.04336535964684497,2,0.051415216826798234,[]
C6,44,0.320436250324591,28.045454545454547,0.057647364320955595,3,0.12074785769929888,"[2, 3, 4, 5]"
C7,17,0.05790703713321215,13.117647058823529,0.057647364320955595,3,0.02388989872760322,[]
C8,22,0.10127239678005713,17.727272727272727,0.0096078940534926,3,0.03142041028304336,[]
C9,13,0.049597507141002334,14.692307692307692,0.026746299662425345,2,0.026746299662425345,[]
C10,7,0.029083354972734354,16.0,0.028304336535964685,2,0.019994806543754868,[]
C11,18,0.06829394962347442,14.61111111111111,0.01428200467411062,2,0.025707608413399117,[]
C12,23,0.10724487146195794,17.956521739130434,0.04206699558556219,6,0.03583484809140483,[]
