Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,102,0.13532733737711775,6.3431372549019605,0.13177159590043924,1,0.056891863626856304,[]
C2,293,0.43882033047479607,7.160409556313994,0.2917799623509726,1,0.14557623928048524,[1]
C3,270,0.46140974691487135,8.170370370370371,0.349508471031165,1,0.1321899184271073,[]
C4,266,0.38318343442794395,6.887218045112782,0.3511817611378373,1,0.08993934323363313,[]
C5,318,0.5293871574984312,7.959119496855346,0.33863208533779543,1,0.10939134072369797,"[2, 4]"
C6,300,0.5281321899184271,8.416666666666666,0.15875339887052917,6,0.11796695252039323,"[3, 5, 6]"
C7,147,0.16272746287387577,5.292517006802721,0.1616816565572056,5,0.04371470403681238,[]
C8,170,0.20602384438402008,5.794117647058823,0.04601547793348672,5,0.061284250156870945,[]
C9,59,0.07278811964024262,5.898305084745763,0.038276511190127586,5,0.02635431918008785,[]
C10,32,0.04078644635013595,6.09375,0.039949801296799835,5,0.018406191173394686,[]
C11,67,0.08178205396360594,5.835820895522388,0.04706128425015687,5,0.03074670571010249,[]
C12,121,0.17757791257059194,7.016528925619835,0.13407236979711357,1,0.06170257268353901,[]
