Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,4,0.01264516129032258,12.25,0.01264516129032258,6,0.0064516129032258064,[]
C2,26,0.13703225806451613,20.423076923076923,0.026838709677419356,4,0.04696774193548387,[]
C3,37,0.16541935483870968,17.324324324324323,0.0727741935483871,4,0.05548387096774193,[]
C4,23,0.07948387096774194,13.391304347826088,0.064,4,0.024,[]
C5,36,0.1832258064516129,19.72222222222222,0.03406451612903226,2,0.04954838709677419,[2]
C6,42,0.3249032258064516,29.976190476190474,0.03406451612903226,4,0.07174193548387096,"[1, 3, 4, 5, 6]"
C7,10,0.03406451612903226,13.2,0.03406451612903226,6,0.013419354838709678,[]
C8,22,0.09703225806451612,17.09090909090909,0.007225806451612903,4,0.02890322580645161,[]
C9,8,0.03638709677419355,17.625,0.011612903225806452,5,0.014709677419354838,[]
C10,3,0.014193548387096775,18.333333333333332,0.014193548387096775,1,0.007225806451612903,[]
C11,4,0.029161290322580646,28.25,0.0018064516129032257,5,0.017548387096774195,[]
C12,15,0.05341935483870968,13.8,0.012387096774193548,5,0.014709677419354838,[]
