Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,77,0.1827852998065764,7.363636363636363,0.18085106382978725,3,0.08059316569954868,[]
C2,105,0.47775628626692457,14.114285714285714,0.11863313990973566,4,0.15119277885235333,"[3, 6]"
C3,136,0.4094132817537073,9.338235294117647,0.34074790457769183,4,0.2330754352030948,[4]
C4,155,0.38813668600902645,7.767741935483871,0.32753062540296585,4,0.2327530625402966,[1]
C5,104,0.37620889748549324,11.221153846153847,0.1283043197936815,4,0.21760154738878143,[2]
C6,121,0.2901353965183752,7.43801652892562,0.06802063185041908,4,0.1273372018052869,[]
C7,30,0.06931012250161186,7.166666666666667,0.06931012250161186,5,0.04319793681495809,[]
C8,29,0.08156028368794327,8.724137931034482,0.0051579626047711154,5,0.05125725338491296,[]
C9,14,0.025467440361057383,5.642857142857143,0.020631850419084462,5,0.020309477756286266,[]
C10,12,0.020631850419084462,5.333333333333333,0.017408123791102514,5,0.019019987105093488,[]
C11,15,0.0367504835589942,7.6,0.02321083172147002,5,0.029980657640232108,[]
C12,88,0.23629916183107672,8.329545454545455,0.1827852998065764,5,0.09800128949065119,[5]
