Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,15,0.07136237256719184,10.266666666666667,0.07043558850787766,5,0.04309545875810936,[]
C2,32,0.3456904541241891,23.3125,0.0639481000926784,5,0.12974976830398516,"[3, 5, 6]"
C3,68,0.335032437442076,10.632352941176471,0.2511584800741427,4,0.15801668211306766,"[1, 4]"
C4,64,0.2655236329935125,8.953125,0.206209453197405,4,0.15801668211306766,[]
C5,35,0.2891566265060241,17.82857142857143,0.09916589434661724,1,0.14087117701575533,[]
C6,50,0.29240037071362374,12.62,0.07136237256719184,1,0.08758109360519,[2]
C7,20,0.0732159406858202,7.9,0.0732159406858202,2,0.052363299351251155,[]
C8,25,0.09406858202038924,8.12,0.011121408711770158,2,0.05885078776645042,[]
C9,5,0.03614457831325301,15.6,0.024096385542168676,5,0.03243744207599629,[]
C10,6,0.026876737720111215,9.666666666666666,0.026876737720111215,5,0.026876737720111215,[]
C11,7,0.030583873957367932,9.428571428571429,0.0027803521779425394,5,0.030583873957367932,[]
C12,16,0.08897126969416126,12.0,0.07136237256719184,5,0.060240963855421686,[]
