Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,18,0.11910013233348037,15.0,0.11910013233348037,4,0.07101896779885311,[6]
C2,22,0.29201588001764445,30.09090909090909,0.0105866784296427,2,0.1164534627260697,"[2, 4]"
C3,15,0.12042346713718571,18.2,0.070577856197618,1,0.06969563299514778,[1]
C4,17,0.08822232024702249,11.764705882352942,0.07278341420379356,1,0.05910895456550507,[]
C5,15,0.10674900749889722,16.133333333333333,0.010145566828407587,1,0.0564622849580944,[]
C6,15,0.3078958976621085,46.53333333333333,0.07631230701367446,2,0.09836788707543008,[5]
C7,13,0.07631230701367446,13.307692307692308,0.07587119541243935,2,0.061314512571680635,[]
C8,16,0.09880899867666519,14.0,0.0035288928098809,2,0.06881340979267754,[]
C9,2,0.0141155712395236,16.0,0.0070577856197618,5,0.0141155712395236,[]
C10,2,0.00882223202470225,10.0,0.00882223202470225,5,0.00882223202470225,[]
C11,2,0.009704455227172474,11.0,0.002646669607410675,5,0.009704455227172474,[]
C12,25,0.22761358623731803,20.64,0.11865902073224525,3,0.07940008822232025,[3]
