Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,18,0.08678440925700365,15.833333333333334,0.0861753958587089,3,0.07247259439707673,[6]
C2,20,0.18544457978075518,30.45,0.007003654080389768,3,0.07673568818514007,[]
C3,18,0.06851400730816078,12.5,0.048721071863580996,4,0.030450669914738125,[]
C4,14,0.04963459196102314,11.642857142857142,0.03197320341047503,1,0.027405602923264313,[]
C5,17,0.24634591961023142,47.588235294117645,0.02953714981729598,4,0.11479902557856272,[4]
C6,24,0.19732034104750304,27.0,0.013093788063337393,2,0.07186358099878197,"[1, 2, 5]"
C7,4,0.013093788063337393,10.75,0.013093788063337393,2,0.007003654080389768,[]
C8,5,0.016443361753958587,10.8,0.0,2,0.010353227771010963,[]
C9,10,0.04110840438489647,13.5,0.023447015834348356,5,0.029232643118148598,[]
C10,6,0.024360535931790498,13.333333333333334,0.02192448233861145,5,0.012484774665042631,[]
C11,12,0.06181485992691839,16.916666666666668,0.01674786845310597,3,0.04902557856272838,[]
C12,31,0.18361753958587088,19.451612903225808,0.08678440925700365,3,0.15012180267965894,[3]
