Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,22,0.08027829810008028,13.636363636363637,0.08027829810008028,6,0.06502542146106502,[]
C2,21,0.263045223441263,46.80952380952381,0.00776023548300776,6,0.08027829810008028,"[5, 6]"
C3,44,0.2815092320042815,23.90909090909091,0.20631522611720632,4,0.11158683435911158,"[2, 4]"
C4,59,0.2344126304522344,14.847457627118644,0.19052716082419052,1,0.09499598608509499,[1]
C5,39,0.24913031843724914,23.871794871794872,0.005351886540005352,1,0.09499598608509499,[]
C6,14,0.09365801445009365,25.0,0.01123896173401124,5,0.046561412898046564,[]
C7,4,0.01123896173401124,10.5,0.01123896173401124,5,0.01123896173401124,[]
C8,5,0.013914905004013914,10.4,0.0008027829810008028,5,0.013914905004013914,[]
C9,4,0.030505753278030505,28.5,0.027294621354027295,5,0.030505753278030505,[]
C10,4,0.02782981000802783,26.0,0.02782981000802783,5,0.02782981000802783,[]
C11,4,0.0280974043350281,26.25,0.0,5,0.0280974043350281,[]
C12,31,0.17982338774417983,21.677419354838708,0.08027829810008028,3,0.09339042012309338,[3]
