Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,32,0.1344294003868472,13.03125,0.134107027724049,6,0.07124435847840103,[]
C2,43,0.29593810444874274,21.348837209302324,0.031914893617021274,4,0.11315280464216634,[5]
C3,43,0.3484848484848485,25.13953488372093,0.26627981947130885,4,0.22952933591231464,[4]
C4,67,0.3004513217279175,13.91044776119403,0.2820760799484204,4,0.17150225660863957,[1]
C5,66,0.33365570599613154,15.681818181818182,0.022243713733075435,4,0.16731141199226304,[2]
C6,18,0.09187620889748549,15.833333333333334,0.02740167633784655,5,0.05770470664087685,[]
C7,9,0.027724049000644745,9.555555555555555,0.027724049000644745,5,0.027724049000644745,[]
C8,13,0.0367504835589942,8.76923076923077,0.0,5,0.034493874919406836,[]
C9,6,0.025145067698259187,13.0,0.02256608639587363,5,0.02256608639587363,[]
C10,6,0.022888459058671824,11.833333333333334,0.020309477756286266,5,0.022888459058671824,[]
C11,9,0.041908446163765316,14.444444444444445,0.010638297872340425,5,0.02740167633784655,[]
C12,38,0.25209542230818827,20.57894736842105,0.1344294003868472,6,0.11798839458413926,"[3, 6]"
