Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,33,0.12766531713900134,14.333333333333334,0.12766531713900134,3,0.11470985155195682,[6]
C2,22,0.2869095816464238,48.31818181818182,0.01862348178137652,3,0.11929824561403508,[5]
C3,36,0.20107962213225372,20.694444444444443,0.15087719298245614,1,0.0825910931174089,[]
C4,54,0.18812415654520917,12.907407407407407,0.1794871794871795,1,0.08609986504723346,[]
C5,55,0.3117408906882591,21.0,0.025101214574898785,4,0.13846153846153847,"[1, 4]"
C6,21,0.14736842105263157,26.0,0.029149797570850202,2,0.05910931174089069,[2]
C7,10,0.029149797570850202,10.8,0.029149797570850202,5,0.02699055330634278,[]
C8,12,0.035897435897435895,11.083333333333334,0.002968960863697706,5,0.03184885290148448,[]
C9,4,0.02456140350877193,22.75,0.01592442645074224,5,0.02456140350877193,[]
C10,5,0.01808367071524966,13.4,0.01808367071524966,5,0.01808367071524966,[]
C11,7,0.030229419703103912,16.0,0.005937921727395412,5,0.01970310391363023,[]
C12,34,0.21025641025641026,22.91176470588235,0.12739541160593792,3,0.18110661268556005,[3]
