Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,15,0.06443129520052597,13.066666666666666,0.06443129520052597,6,0.038461538461538464,[]
C2,19,0.2518080210387903,40.31578947368421,0.009204470742932281,5,0.08481262327416174,"[5, 6]"
C3,45,0.2961867192636423,20.022222222222222,0.22978303747534518,4,0.15877712031558186,[4]
C4,47,0.2455621301775148,15.893617021276595,0.1942800788954635,4,0.11045364891518737,[1]
C5,28,0.26594345825115057,28.892857142857142,0.017094017094017096,4,0.12458908612754767,[]
C6,15,0.0973044049967127,19.733333333333334,0.02564102564102564,2,0.041091387245233396,[2]
C7,6,0.02564102564102564,13.0,0.02564102564102564,5,0.021367521367521368,[]
C8,6,0.03254437869822485,16.5,0.0,5,0.024983563445101907,[]
C9,0,0.0,0.0,0.0,0,0.0,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,3,0.02465483234714004,25.0,0.003616042077580539,5,0.02465483234714004,[]
C12,23,0.19197896120973043,25.391304347826086,0.06443129520052597,3,0.10026298487836949,[3]
