Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.06836707862214042,15.294117647058824,0.06836707862214042,3,0.04838285564028399,[]
C2,28,0.276360767814883,37.535714285714285,0.007362608466999737,3,0.13226400210360242,"[3, 6]"
C3,25,0.1937943728635288,29.48,0.1701288456481725,1,0.08624769918485406,[]
C4,37,0.19563502498027874,20.10810810810811,0.18643176439652906,1,0.09676571128056798,[]
C5,44,0.343676045227452,29.704545454545453,0.02945043386799895,1,0.12647909545095976,"[1, 4]"
C6,25,0.167499342624244,25.48,0.011043912700499606,5,0.07047068104128319,"[2, 5]"
C7,3,0.011043912700499606,14.0,0.011043912700499606,5,0.011043912700499606,[]
C8,3,0.022876676308177753,29.0,0.0013147515119642387,5,0.022876676308177753,[]
C9,2,0.010780962398106757,20.5,0.0,5,0.010780962398106757,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,1,0.0026295030239284773,10.0,0.0,5,0.0026295030239284773,[]
C12,15,0.12332369182224559,31.266666666666666,0.06836707862214042,3,0.08282934525374704,[]
