Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.10462873674059787,13.5625,0.10414657666345227,3,0.09016393442622951,[1]
C2,26,0.42381870781099323,33.80769230769231,0.02700096432015429,5,0.18129218900675023,"[5, 6]"
C3,19,0.17791706846673094,19.42105263157895,0.10462873674059787,4,0.156702025072324,[4]
C4,15,0.109450337512054,15.133333333333333,0.06798457087753135,4,0.10414657666345227,[]
C5,7,0.12873674059787849,38.142857142857146,0.005303760848601736,4,0.11378977820636452,[]
C6,9,0.09450337512054002,21.77777777777778,0.015429122468659595,5,0.0940212150433944,[2]
C7,3,0.015429122468659595,10.666666666666666,0.015429122468659595,5,0.015429122468659595,[]
C8,4,0.022179363548698167,11.5,0.0024108003857280617,5,0.022179363548698167,[]
C9,1,0.008678881388621022,18.0,0.007232401157184185,5,0.008678881388621022,[]
C10,1,0.007232401157184185,15.0,0.0048216007714561235,5,0.007232401157184185,[]
C11,2,0.0351976856316297,36.5,0.0048216007714561235,5,0.0351976856316297,[]
C12,17,0.17888138862102218,21.823529411764707,0.10414657666345227,3,0.12150433944069432,[3]
