Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,556,0.8674059787849566,3.235611510791367,0.8273866923818708,4,0.3789778206364513,"[1, 4, 5, 6]"
C2,272,0.8307618129218901,6.334558823529412,0.5163934426229508,4,0.351976856316297,[3]
C3,258,0.6219864995178399,5.0,0.5226615236258437,4,0.33702989392478305,[]
C4,333,0.54725168756027,3.4084084084084085,0.5405014464802315,4,0.33076181292189005,[]
C5,312,0.5703953712632595,3.7916666666666665,0.3702989392478303,4,0.3317261330761813,[]
C6,261,0.48360655737704916,3.842911877394636,0.47878495660559306,4,0.25940212150433944,[2]
C7,431,0.506268081002893,2.4361948955916475,0.4980713596914175,4,0.2772420443587271,[]
C8,401,0.49951783992285437,2.5835411471321694,0.09691417550626807,4,0.2767598842815815,[]
C9,105,0.16489874638379942,3.257142857142857,0.15091610414657666,5,0.08534233365477338,[]
C10,110,0.1518804243008679,2.8636363636363638,0.14175506268081003,5,0.07955641272902604,[]
C11,87,0.17405978784956605,4.149425287356322,0.14127290260366443,5,0.08196721311475409,[]
C12,480,0.8563162970106075,3.7,0.8539054966248795,4,0.37753134040501446,[]
