Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,34,0.17357762777242045,10.588235294117647,0.17309546769527484,3,0.10655737704918032,[1]
C2,35,0.45805207328833175,27.142857142857142,0.04339440694310511,5,0.1914175506268081,"[2, 5, 6]"
C3,41,0.2598842815814851,13.146341463414634,0.17839922854387658,4,0.22372227579556414,[4]
C4,35,0.18322082931533268,10.857142857142858,0.15043394406943106,4,0.17020250723240116,[]
C5,23,0.1875602700096432,16.91304347826087,0.01591128254580521,4,0.15766634522661524,[]
C6,11,0.1017357762777242,19.181818181818183,0.033751205400192864,5,0.09594985535197685,[]
C7,8,0.034233365477338476,8.875,0.034233365477338476,5,0.034233365477338476,[]
C8,11,0.048698167791706846,9.181818181818182,0.004339440694310511,5,0.04339440694310511,[]
C9,5,0.02266152362584378,9.4,0.013982642237222759,5,0.015429122468659595,[]
C10,3,0.013982642237222759,9.666666666666666,0.009643201542912247,5,0.013982642237222759,[]
C11,5,0.04580520732883317,19.0,0.019768563162970106,5,0.0351976856316297,[]
C12,38,0.25650916104146576,14.0,0.17309546769527484,3,0.12584378013500483,[3]
