Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,23,0.10422812192723697,13.826086956521738,0.10422812192723697,3,0.09308423467715503,[]
C2,28,0.3415273680760406,37.214285714285715,0.00819403474270731,3,0.16191412651589643,"[3, 4, 5, 6]"
C3,16,0.14028187479514914,26.75,0.07407407407407407,1,0.06620780072107506,[]
C4,14,0.07899049491969846,17.214285714285715,0.07472959685349066,1,0.06096361848574238,[]
C5,19,0.20517862995739103,32.94736842105263,0.012782694198623401,1,0.08915109800065553,[1]
C6,15,0.11930514585381842,24.266666666666666,0.03179285480170436,4,0.04359226483120288,[2]
C7,6,0.032120616191412654,16.333333333333332,0.032120616191412654,5,0.025893149786955096,[]
C8,5,0.03802032120616192,23.2,0.0,5,0.03179285480170436,[]
C9,5,0.01933792199278925,11.8,0.01933792199278925,5,0.01933792199278925,[]
C10,5,0.01933792199278925,11.8,0.011799410029498525,5,0.01933792199278925,[]
C11,2,0.027204195345788267,41.5,0.0,5,0.027204195345788267,[]
C12,23,0.154703375942314,20.52173913043478,0.10390036053752869,3,0.11799410029498525,[]
