Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,47,0.11162296243798725,6.702127659574468,0.111268603827073,3,0.06484762579730688,[6]
C2,69,0.3146704464918498,12.869565217391305,0.04890148830616584,2,0.10559886605244508,[2]
C3,39,0.19064493267186391,13.794871794871796,0.16087880935506732,1,0.12296243798724309,[]
C4,47,0.18674698795180722,11.212765957446809,0.17576187101346563,1,0.1371367824238129,[]
C5,65,0.3327427356484763,14.446153846153846,0.10489014883061658,1,0.18355776045357902,"[1, 4]"
C6,55,0.2916371367824238,14.963636363636363,0.05315379163713678,2,0.10063784549964565,[]
C7,12,0.05350815024805103,12.583333333333334,0.05279943302622254,2,0.032955350815024806,[]
C8,14,0.059886605244507445,12.071428571428571,0.0010630758327427356,2,0.03579021970233877,[]
C9,7,0.028703047484053862,11.571428571428571,0.024805102763997167,5,0.028703047484053862,[]
C10,6,0.024805102763997167,11.666666666666666,0.02374202693125443,5,0.024805102763997167,[]
C11,9,0.03791637136782424,11.88888888888889,0.010985116938341602,5,0.031537916371367825,[5]
C12,28,0.21934798015591778,22.107142857142858,0.11091424521615875,3,0.1403260099220411,[3]
