Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,61,0.19042936742051786,9.524590163934427,0.18977384464110128,3,0.14847590953785644,[]
C2,66,0.42379547689282204,19.59090909090909,0.05375286791215995,3,0.17731891183218618,"[3, 5, 6]"
C3,84,0.2917076368403802,10.595238095238095,0.24778761061946902,4,0.1248770894788594,[]
C4,104,0.27925270403146507,8.192307692307692,0.2277941658472632,1,0.1202884300229433,[1]
C5,64,0.30678466076696165,14.625,0.07440183546378237,4,0.13372664700098327,[4]
C6,66,0.22713864306784662,10.5,0.05309734513274336,4,0.09537856440511308,[2]
C7,16,0.05408062930186824,10.3125,0.05375286791215995,5,0.035070468698787285,[]
C8,16,0.06227466404457555,11.875,0.0006555227794165847,5,0.04097017371353655,[]
C9,14,0.04228121927236971,9.214285714285714,0.03933136676499508,5,0.04228121927236971,[]
C10,13,0.03933136676499508,9.23076923076923,0.025893149786955096,5,0.03933136676499508,[]
C11,7,0.03736479842674533,16.285714285714285,0.017043592264831202,5,0.029498525073746312,[]
C12,63,0.23926581448705342,11.587301587301587,0.19010160603080958,3,0.15994755817764666,[]
