Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,18,0.07073363134367605,14.944444444444445,0.07073363134367605,3,0.05074940836181962,[]
C2,30,0.28109387325795426,35.63333333333333,0.011306863002892454,3,0.13463055482513805,"[3, 6]"
C3,30,0.20562713647120695,26.066666666666666,0.17591375230081516,1,0.08624769918485406,[]
C4,40,0.20273468314488563,19.275,0.1922166710491717,1,0.0991322640021036,[]
C5,47,0.3507757033920589,28.382978723404257,0.04207204838285564,1,0.1288456481724954,"[1, 4]"
C6,33,0.18643176439652906,21.484848484848484,0.013410465422035235,5,0.07047068104128319,"[2, 5]"
C7,4,0.013410465422035235,12.75,0.013410465422035235,5,0.013410465422035235,[]
C8,5,0.027609781751249014,21.0,0.0026295030239284773,5,0.027609781751249014,[]
C9,2,0.010780962398106757,20.5,0.0015777018143570865,5,0.010780962398106757,[]
C10,1,0.00236655272153563,9.0,0.00236655272153563,5,0.00236655272153563,[]
C11,1,0.0026295030239284773,10.0,0.0,5,0.0026295030239284773,[]
C12,15,0.12332369182224559,31.266666666666666,0.07073363134367605,3,0.08282934525374704,[]
