Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,12,0.0939057110003833,20.416666666666668,0.0931391337677271,3,0.07282483710233806,[6]
C2,31,0.3955538520505941,33.29032258064516,0.022230739747029514,2,0.2088922958988118,"[2, 3]"
C3,10,0.05979302414718283,15.6,0.012648524338827136,2,0.026063625910310462,[]
C4,3,0.013415101571483326,11.666666666666666,0.012648524338827136,1,0.009582215408202376,[]
C5,12,0.07129168263702568,15.5,0.026063625910310462,1,0.05557684936757378,[]
C6,22,0.36872364890762743,43.72727272727273,0.0774243004982752,1,0.17631276351092373,"[1, 4, 5]"
C7,18,0.07819087773093139,11.333333333333334,0.0778075891146033,2,0.039095438865465695,[]
C8,20,0.10310463779225756,13.45,0.0034495975469528554,2,0.039862016098121886,[]
C9,3,0.012648524338827136,11.0,0.0,4,0.012648524338827136,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,0,0.0,0.0,0.0,0,0.0,[]
C12,15,0.11000383288616328,19.133333333333333,0.0939057110003833,3,0.08125718666155615,[]
