Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,63,0.29073135409123824,12.746031746031745,0.29000724112961623,2,0.11803041274438812,[6]
C2,59,0.3569876900796524,16.71186440677966,0.010137581462708182,2,0.14301230992034758,"[1, 2]"
C3,34,0.13830557566980448,11.235294117647058,0.1223750905141202,1,0.08472121650977553,[]
C4,30,0.1223750905141202,11.266666666666667,0.09558291093410572,1,0.07929036929761042,[]
C5,23,0.1491672700941347,17.91304347826087,0.02896451846488052,1,0.0829109341057205,[]
C6,29,0.2954380883417813,28.137931034482758,0.1386676321506155,2,0.14228819695872555,"[4, 5]"
C7,38,0.1390296886314265,10.105263157894736,0.1386676321506155,2,0.08001448225923244,[]
C8,48,0.18682114409847936,10.75,0.023171614771904415,2,0.11477190441708907,[]
C9,10,0.05430847212165098,15.0,0.0,2,0.03005068790731354,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,3,0.012309920347574221,11.333333333333334,0.0068790731354091235,3,0.009775524981897175,[]
C12,48,0.36314265025343956,20.895833333333332,0.28855901520637217,2,0.13721940622737147,[3]
