Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,59,0.162901939941536,10.389830508474576,0.16263619452564443,3,0.11347329258570289,[]
C2,60,0.3792187084772788,23.783333333333335,0.02125963327132607,3,0.1286207812915227,"[3, 5, 6]"
C3,36,0.16901408450704225,17.666666666666668,0.11692798299229339,1,0.08078660643103906,[]
C4,58,0.1551953228806803,10.068965517241379,0.1389848525112942,1,0.09008769598724423,[]
C5,56,0.26707414297103377,17.946428571428573,0.051288865267074144,4,0.11852245548764284,"[1, 4]"
C6,60,0.17273452032952433,10.833333333333334,0.047302684028700505,4,0.06537337230932766,[2]
C7,18,0.047302684028700505,9.88888888888889,0.047302684028700505,2,0.03268668615466383,[]
C8,15,0.09327664097794314,23.4,0.0,5,0.04756842944459208,[]
C9,8,0.026043050757374436,12.25,0.025245814509699708,5,0.026043050757374436,[]
C10,8,0.025245814509699708,11.875,0.022056869519000797,5,0.025245814509699708,[]
C11,8,0.04172203029497741,19.625,0.008769598724422003,5,0.03986181238373638,[]
C12,50,0.20515546106829657,15.44,0.16263619452564443,3,0.1275577996279564,[]
