Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,290,0.4171966420758077,5.655172413793103,0.4019333502925464,3,0.17603663190027982,[6]
C2,387,0.6619180870007632,6.723514211886305,0.4103281607733401,3,0.17934367845331978,"[3, 5]"
C3,449,0.5950139913508014,5.20935412026726,0.4703637751208344,4,0.18799287713050114,"[1, 4]"
C4,370,0.48537267870770795,5.1567567567567565,0.4085474433986263,4,0.16611549224116,[]
C5,213,0.4718901042991605,8.708920187793428,0.37293309590435003,4,0.1355889086746375,[]
C6,347,0.5227677435766981,5.922190201729107,0.2688883235817858,4,0.14067667260239125,[2]
C7,330,0.30959043500381583,3.687878787878788,0.30857288221826507,4,0.1129483591961333,[]
C8,345,0.3327397608750954,3.791304347826087,0.040956499618417706,4,0.11371152378529636,[]
C9,84,0.08165861104044772,3.8214285714285716,0.05850928516916815,5,0.05062325108114984,[]
C10,64,0.05850928516916815,3.59375,0.044009157975069955,5,0.04299160518951921,[]
C11,52,0.07936911727295853,6.0,0.06207071991859578,5,0.03815822945815314,[]
C12,256,0.43424065123378275,6.66796875,0.40905621979140167,3,0.17730857288221827,[]
