Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,32,0.1695906432748538,12.6875,0.16875522138680032,1,0.09398496240601503,[6]
C2,41,0.3404344193817878,19.878048780487806,0.03634085213032581,2,0.13951545530492898,[1]
C3,39,0.1846282372598162,11.333333333333334,0.13575605680868838,1,0.08437761069340016,[]
C4,31,0.13868003341687551,10.709677419354838,0.1123642439431913,1,0.0772765246449457,[]
C5,25,0.1620718462823726,15.52,0.023391812865497075,1,0.07936507936507936,[5]
C6,26,0.28654970760233917,26.384615384615383,0.06641604010025062,2,0.15121136173767752,"[2, 4]"
C7,20,0.06766917293233082,8.1,0.06766917293233082,2,0.03968253968253968,[]
C8,23,0.0860484544695071,8.956521739130435,0.005847953216374269,2,0.04177109440267335,[]
C9,3,0.014202172096908938,11.333333333333334,0.004177109440267335,5,0.014202172096908938,[]
C10,2,0.005847953216374269,7.0,0.005847953216374269,5,0.005847953216374269,[]
C11,2,0.007101086048454469,8.5,0.002506265664160401,5,0.007101086048454469,[]
C12,28,0.26608187134502925,22.75,0.16875522138680032,3,0.12071846282372597,[3]
