Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,98,0.25106522451655194,7.816326530612245,0.2500819403474271,3,0.16486397902327105,[6]
C2,95,0.47132087840052445,15.136842105263158,0.08915109800065553,3,0.1805965257292691,"[3, 5]"
C3,124,0.35725991478203867,8.790322580645162,0.30612913798754504,4,0.1635529334644379,[4]
C4,141,0.33988856112749916,7.3546099290780145,0.2756473287446739,4,0.15142576204523106,[1]
C5,91,0.35103244837758113,11.76923076923077,0.13602097672894134,4,0.1583087512291052,[]
C6,112,0.3025237627007539,8.241071428571429,0.06555227794165848,4,0.13536545394952473,[2]
C7,24,0.06719108489019994,8.541666666666666,0.06686332350049164,5,0.039986889544411666,[]
C8,24,0.07538511963290724,9.583333333333334,0.0032776138970829235,5,0.04424778761061947,[]
C9,17,0.0471976401179941,8.470588235294118,0.039986889544411666,5,0.04392002622091118,[]
C10,14,0.04097017371353655,8.928571428571429,0.03572599147820387,5,0.04097017371353655,[]
C11,13,0.0471976401179941,11.076923076923077,0.024254342838413635,5,0.03933136676499508,[]
C12,101,0.30154047853162896,9.108910891089108,0.25073746312684364,3,0.17305801376597837,[]
