Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,39,0.1445221445221445,12.717948717948717,0.14423076923076922,3,0.10052447552447552,[]
C2,43,0.354020979020979,28.25581395348837,0.023892773892773892,3,0.1343240093240093,"[2, 5, 6]"
C3,25,0.14364801864801865,19.72,0.08682983682983683,1,0.06585081585081586,[]
C4,39,0.11684149184149184,10.282051282051283,0.10984848484848485,1,0.08071095571095571,[]
C5,43,0.2663170163170163,21.25581395348837,0.03263403263403263,1,0.11742424242424243,"[1, 4]"
C6,24,0.14656177156177155,20.958333333333332,0.02505827505827506,5,0.05040792540792541,[]
C7,8,0.02505827505827506,10.75,0.02505827505827506,5,0.02505827505827506,[]
C8,14,0.05011655011655012,12.285714285714286,0.00844988344988345,5,0.047785547785547784,[]
C9,5,0.02156177156177156,14.8,0.006701631701631702,5,0.02156177156177156,[]
C10,3,0.008741258741258742,10.0,0.008741258741258742,5,0.008741258741258742,[]
C11,4,0.01282051282051282,11.0,0.0017482517482517483,5,0.01282051282051282,[]
C12,33,0.21357808857808858,22.21212121212121,0.14423076923076922,3,0.15005827505827507,[3]
