Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,189,0.3260696252989636,6.492063492063492,0.3226149348923731,3,0.13606165293648684,[6]
C2,198,0.5500930108955621,10.454545454545455,0.31543980866330057,3,0.1387191070954026,[3]
C3,348,0.5362742492692001,5.7988505747126435,0.350252458145097,4,0.21950571352644166,[4]
C4,233,0.37523252723890516,6.060085836909871,0.30693595535477014,4,0.16927982992293383,[1]
C5,128,0.3568960935423864,10.4921875,0.21419080520861014,4,0.14483125166090885,[]
C6,232,0.3855965984586766,6.254310344827586,0.10762689343608822,4,0.14350252458145096,[2]
C7,71,0.10948711134732926,5.802816901408451,0.10922136593143768,2,0.05235184693064045,[]
C8,59,0.14429976082912568,9.203389830508474,0.05819824608025512,5,0.07733191602444858,[]
C9,73,0.10045176720701568,5.178082191780822,0.0539463194259899,5,0.08105235184693065,[]
C10,32,0.054477810257773054,6.40625,0.044113739038001594,5,0.05022588360350784,[]
C11,57,0.09619984055275047,6.350877192982456,0.07972362476747276,5,0.05102311985118257,[]
C12,192,0.38373638054743553,7.520833333333333,0.32553813446718044,3,0.13818761626361944,[5]
