Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.13496932515337423,19.25,0.13453111305872043,3,0.07624890446976336,[6]
C2,25,0.35013146362839614,31.96,0.014022787028921999,2,0.14285714285714285,[2]
C3,11,0.11174408413672217,23.181818181818183,0.05433829973707274,1,0.05258545135845749,[1]
C4,11,0.06441717791411043,13.363636363636363,0.05740578439964943,1,0.035056967572304996,[]
C5,11,0.0775635407537248,16.09090909090909,0.004820333041191937,5,0.03987730061349693,[]
C6,15,0.29053461875547765,44.2,0.12401402278702892,2,0.11174408413672217,"[4, 5]"
C7,20,0.12445223488168274,14.2,0.12401402278702892,4,0.060473269062226116,[]
C8,22,0.1437335670464505,14.909090909090908,0.0035056967572304996,4,0.07318141980718668,[]
C9,2,0.010955302366345312,12.5,0.0,5,0.009202453987730062,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,2,0.010517090271691499,12.0,0.0013146362839614374,5,0.010078878177037686,[]
C12,16,0.19149868536371603,27.3125,0.13453111305872043,3,0.11393514460999124,[3]
