Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,72,0.2247414478918059,7.847222222222222,0.2247414478918059,5,0.10381861575178998,[]
C2,62,0.3914081145584726,15.870967741935484,0.05449482895783612,1,0.14478918058870327,[6]
C3,85,0.324582338902148,9.6,0.2537788385043755,1,0.15632458233890215,"[1, 4]"
C4,90,0.271678599840891,7.588888888888889,0.1873508353221957,4,0.14439140811455847,[]
C5,27,0.23627684964200477,22.0,0.0513126491646778,1,0.11853619729514718,[]
C6,45,0.19610182975338106,10.955555555555556,0.08870326173428798,2,0.061654733492442326,[2]
C7,23,0.08870326173428798,9.695652173913043,0.08870326173428798,2,0.0513126491646778,[]
C8,27,0.10381861575178998,9.666666666666666,0.003579952267303103,2,0.05568814638027048,[]
C9,7,0.023070803500397773,8.285714285714286,0.016706443914081145,3,0.01392203659506762,[]
C10,6,0.017501988862370723,7.333333333333333,0.015910898965791568,3,0.00954653937947494,[]
C11,14,0.0477326968973747,8.571428571428571,0.025059665871121718,5,0.0294351630867144,[]
C12,66,0.3023070803500398,11.515151515151516,0.2247414478918059,5,0.14041368337311058,"[3, 5]"
