Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,87,0.31002892960462874,7.390804597701149,0.30617164898746385,5,0.11861137897782063,[1]
C2,65,0.5342333654773385,17.046153846153846,0.10462873674059787,5,0.21311475409836064,"[5, 6]"
C3,69,0.3331726133076181,10.014492753623188,0.21407907425265188,4,0.2651880424300868,[4]
C4,51,0.2261330761812922,9.196078431372548,0.19816779170684667,4,0.21311475409836064,[]
C5,44,0.24397299903567984,11.5,0.09836065573770492,4,0.19286403085824494,[]
C6,52,0.2111861137897782,8.423076923076923,0.05641272902603665,5,0.10125361620057859,[]
C7,17,0.05689488910318226,6.9411764705882355,0.05689488910318226,5,0.05062680810028929,[]
C8,23,0.0781099324975892,7.043478260869565,0.013500482160077145,5,0.06171648987463838,[2]
C9,15,0.048216007714561235,6.666666666666667,0.03230472516875603,5,0.034233365477338476,[]
C10,10,0.03230472516875603,6.7,0.026036644165863067,5,0.02459016393442623,[]
C11,8,0.05400192864030858,14.0,0.0351976856316297,5,0.037608486017357765,[]
C12,90,0.3919961427193828,9.033333333333333,0.3085824493731919,5,0.1721311475409836,[3]
