Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,49,0.15972944849115506,12.53061224489796,0.15946930280957336,3,0.09937565036420395,[]
C2,44,0.3171175858480749,27.704545454545453,0.029396462018730488,3,0.1350156087408949,"[2, 3]"
C3,42,0.2354318418314256,21.547619047619047,0.16727367325702394,1,0.10978147762747138,[1]
C4,43,0.18184183142559834,16.25581395348837,0.16909469302809574,1,0.09287200832466182,[]
C5,40,0.21436004162330904,20.6,0.016389177939646202,1,0.08688865764828303,[4]
C6,36,0.2843392299687825,30.36111111111111,0.18912591050988553,3,0.09183142559833507,[]
C7,24,0.18938605619146723,30.333333333333332,0.18938605619146723,6,0.0876690946930281,[]
C8,28,0.23465140478668053,32.214285714285715,0.01404786680541103,6,0.0967741935483871,"[5, 6]"
C9,6,0.022372528616024973,14.333333333333334,0.0,5,0.021852237252861603,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,1,0.002081165452653486,8.0,0.0,5,0.002081165452653486,[]
C12,38,0.20681581685744016,20.92105263157895,0.15946930280957336,3,0.12460978147762747,[]
