Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,55,0.16473812423873324,9.836363636363636,0.16291108404384896,3,0.091047503045067,[6]
C2,50,0.24299634591961022,15.96,0.0453714981729598,3,0.09439707673568819,[]
C3,151,0.31211936662606576,6.788079470198675,0.2682704019488429,4,0.14859926918392205,[]
C4,135,0.27131546894031666,6.6,0.19062119366626065,4,0.13063337393422655,[]
C5,56,0.3169914738124239,18.589285714285715,0.20066991473812423,4,0.13002436053593178,[]
C6,171,0.45676004872107184,8.771929824561404,0.08343483556638245,4,0.1492082825822168,"[1, 2, 4, 5]"
C7,41,0.08465286236297198,6.780487804878049,0.0843483556638246,5,0.030146163215590743,[]
C8,56,0.11510353227771011,6.75,0.020097442143727162,5,0.04811205846528624,[]
C9,28,0.07247259439707673,8.5,0.05389768574908648,5,0.03501827040194884,[]
C10,25,0.05876979293544458,7.72,0.052984165651644335,5,0.03258221680876979,[]
C11,44,0.12271619975639464,9.159090909090908,0.05907429963459196,3,0.08221680876979294,[]
C12,75,0.27040194884287455,11.84,0.1641291108404385,3,0.18300852618757613,[3]
