Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,101,0.1884350990699555,9.227722772277227,0.18823291548726243,3,0.11524464213505864,[]
C2,144,0.357864941366761,12.291666666666666,0.08693894055802669,3,0.14011322280630814,[3]
C3,127,0.26061463809138696,10.149606299212598,0.20076829761423373,2,0.07682976142337242,[]
C4,150,0.22240194096239385,7.333333333333333,0.19025475131419328,1,0.07966033158107562,[1]
C5,133,0.3491710473109583,12.984962406015038,0.15204205418520017,2,0.09603720177921553,[]
C6,146,0.3016579053780833,10.219178082191782,0.03315810756166599,4,0.11827739587545491,"[2, 4]"
C7,23,0.03356247472705216,7.217391304347826,0.03336029114435908,5,0.00990699555196118,[]
C8,46,0.07501010917913466,8.065217391304348,0.023655479175090983,6,0.029518803073190457,[]
C9,41,0.07076425394257986,8.536585365853659,0.043873837444399516,6,0.038212697128993126,[6]
C10,35,0.04973716134249899,7.0285714285714285,0.044682571775171855,6,0.032551556813586735,[]
C11,52,0.0992721391023049,9.442307692307692,0.05074807925596442,5,0.03740396279822079,[]
C12,102,0.2972098665588354,14.411764705882353,0.18803073190456934,3,0.13687828548321876,[5]
